user_id,device,location,traffic_source,visited,signed_up,added_to_cart,purchased,timestamp
user_5229,desktop,Pune,paid_ads,True,False,False,False,2025-04-19 13:59:00
user_5230,desktop,Mumbai,email,True,False,False,False,2025-03-09 01:39:00
user_5231,mobile,Hyderabad,organic_search,True,True,False,False,2025-04-02 03:02:00
user_5232,desktop,Ahmedabad,organic_search,True,True,False,False,2025-03-10 14:48:00
user_5233,mobile,Bangalore,paid_ads,True,False,False,False,2025-04-17 19:40:00
user_5234,mobile,Mumbai,direct,True,True,True,False,2025-03-04 05:20:00
user_5235,mobile,Bangalore,paid_ads,True,True,False,False,2025-03-14 22:28:00
user_5236,desktop,Delhi,social_media,True,False,False,False,2025-04-18 04:40:00
user_5237,desktop,Hyderabad,social_media,True,True,False,False,2025-05-13 17:12:00
user_5238,mobile,Bangalore,organic_search,True,True,True,False,2025-03-26 08:31:00
user_5239,mobile,Mumbai,paid_ads,True,False,False,False,2025-04-26 21:18:00
user_5240,tablet,Indore,social_media,True,False,False,False,2025-03-29 06:47:00
user_5241,mobile,Hyderabad,referral,True,True,True,True,2025-03-21 13:52:00
user_5242,mobile,Bangalore,organic_search,True,False,False,False,2025-05-07 06:05:00
user_5243,tablet,Jaipur,paid_ads,True,False,False,False,2025-05-14 00:40:00
user_5244,desktop,Mumbai,organic_search,True,True,False,False,2025-05-25 03:13:00
user_5245,desktop,Mumbai,organic_search,True,True,False,False,2025-03-05 04:57:00
user_5246,desktop,Kolkata,paid_ads,True,True,True,False,2025-03-01 11:49:00
user_5247,desktop,Delhi,paid_ads,True,False,False,False,2025-04-22 18:34:00
user_5248,mobile,Kolkata,organic_search,True,False,False,False,2025-03-10 10:11:00
user_5249,mobile,Delhi,organic_search,True,False,False,False,2025-05-27 23:58:00
user_5250,mobile,Mumbai,email,True,False,False,False,2025-05-22 16:31:00
user_5251,tablet,Bangalore,referral,True,True,False,False,2025-03-25 06:36:00
user_5252,desktop,Mumbai,paid_ads,True,True,False,False,2025-04-30 16:22:00
user_5253,mobile,Kolkata,social_media,True,True,True,False,2025-04-15 19:57:00
user_5254,desktop,Hyderabad,organic_search,True,True,False,False,2025-05-11 04:51:00
user_5255,mobile,Ahmedabad,direct,True,False,False,False,2025-03-09 14:27:00
user_5256,mobile,Kolkata,social_media,True,False,False,False,2025-05-20 12:55:00
user_5257,mobile,Mumbai,email,True,True,False,False,2025-03-10 18:05:00
user_5258,mobile,Kolkata,organic_search,True,True,True,False,2025-03-17 16:19:00
user_5259,desktop,Hyderabad,social_media,True,True,True,False,2025-03-13 03:31:00
user_5260,mobile,Chennai,paid_ads,True,False,False,False,2025-03-30 01:38:00
user_5261,desktop,Pune,organic_search,True,False,False,False,2025-05-09 10:01:00
user_5262,desktop,Hyderabad,organic_search,True,False,False,False,2025-03-29 09:59:00
user_5263,mobile,Bangalore,social_media,True,True,False,False,2025-04-02 12:45:00
user_5264,tablet,Hyderabad,social_media,True,True,False,False,2025-04-15 02:55:00
user_5265,mobile,Delhi,organic_search,True,True,False,False,2025-03-21 09:04:00
user_5266,mobile,Mumbai,social_media,True,False,False,False,2025-05-08 18:15:00
user_5267,mobile,Hyderabad,organic_search,True,False,False,False,2025-05-06 19:32:00
user_5268,desktop,Delhi,organic_search,True,False,False,False,2025-04-09 12:39:00
user_5269,mobile,Mumbai,social_media,True,False,False,False,2025-03-08 17:44:00
user_5270,mobile,Mumbai,paid_ads,True,False,False,False,2025-03-15 18:30:00
user_5271,mobile,Hyderabad,paid_ads,True,True,False,False,2025-04-03 20:01:00
user_5272,mobile,Delhi,paid_ads,True,True,False,False,2025-03-05 10:26:00
user_5273,desktop,Kolkata,social_media,True,False,False,False,2025-04-03 06:21:00
user_5274,mobile,Delhi,paid_ads,True,True,False,False,2025-03-08 04:13:00
user_5275,mobile,Bangalore,referral,True,True,False,False,2025-05-10 23:21:00
user_5276,mobile,Bangalore,paid_ads,True,False,False,False,2025-05-24 01:15:00
user_5277,mobile,Chennai,social_media,True,False,False,False,2025-05-03 02:51:00
user_5278,tablet,Delhi,organic_search,True,False,False,False,2025-05-12 19:44:00
user_5279,mobile,Jaipur,paid_ads,True,True,False,False,2025-03-05 11:04:00
user_5280,tablet,Ahmedabad,social_media,True,True,False,False,2025-04-23 19:47:00
user_5281,mobile,Pune,paid_ads,True,False,False,False,2025-05-18 02:56:00
user_5282,mobile,Ahmedabad,paid_ads,True,False,False,False,2025-05-10 15:08:00
user_5283,desktop,Bangalore,organic_search,True,False,False,False,2025-04-04 23:02:00
user_5284,mobile,Hyderabad,organic_search,True,False,False,False,2025-03-14 01:31:00
user_5285,desktop,Chennai,organic_search,True,False,False,False,2025-05-04 07:41:00
user_5286,tablet,Chennai,social_media,True,True,False,False,2025-04-14 13:30:00
user_5287,mobile,Pune,email,True,True,False,False,2025-04-08 07:01:00
user_5288,mobile,Chennai,organic_search,True,True,False,False,2025-03-08 00:49:00
user_5289,desktop,Indore,paid_ads,True,False,False,False,2025-03-26 17:38:00
user_5290,mobile,Delhi,organic_search,True,True,False,False,2025-04-18 21:43:00
user_5291,mobile,Pune,organic_search,True,False,False,False,2025-03-03 17:30:00
user_5292,mobile,Chennai,email,True,False,False,False,2025-03-07 12:49:00
user_5293,mobile,Chennai,social_media,True,True,True,False,2025-04-18 22:08:00
user_5294,desktop,Delhi,organic_search,True,False,False,False,2025-04-25 22:27:00
user_5295,mobile,Kolkata,organic_search,True,False,False,False,2025-05-10 04:07:00
user_5296,mobile,Ahmedabad,email,True,False,False,False,2025-04-26 03:57:00
user_5297,desktop,Delhi,organic_search,True,False,False,False,2025-05-18 11:22:00
user_5298,mobile,Hyderabad,paid_ads,True,True,False,False,2025-03-25 10:27:00
user_5299,mobile,Bangalore,social_media,True,True,False,False,2025-03-08 07:14:00
user_5300,desktop,Indore,social_media,True,True,False,False,2025-03-12 18:00:00
user_5301,mobile,Bangalore,paid_ads,True,False,False,False,2025-03-30 13:47:00
user_5302,desktop,Delhi,direct,True,False,False,False,2025-05-08 18:02:00
user_5303,desktop,Bangalore,organic_search,True,False,False,False,2025-03-02 23:15:00
user_5304,mobile,Chennai,social_media,True,True,True,True,2025-03-08 02:03:00
user_5305,mobile,Mumbai,organic_search,True,False,False,False,2025-03-17 14:11:00
user_5306,mobile,Hyderabad,social_media,True,False,False,False,2025-04-06 01:20:00
user_5307,mobile,Ahmedabad,direct,True,False,False,False,2025-04-14 19:41:00
user_5308,desktop,Pune,paid_ads,True,True,False,False,2025-04-01 09:08:00
user_5309,desktop,Mumbai,social_media,True,False,False,False,2025-05-17 12:30:00
user_5310,mobile,Indore,email,True,True,False,False,2025-05-24 03:42:00
user_5311,desktop,Chennai,organic_search,True,True,True,False,2025-03-10 02:16:00
user_5312,tablet,Mumbai,social_media,True,True,True,False,2025-05-09 06:31:00
user_5313,tablet,Mumbai,direct,True,True,False,False,2025-05-30 23:52:00
user_5314,mobile,Mumbai,social_media,True,False,False,False,2025-04-15 07:28:00
user_5315,mobile,Pune,organic_search,True,True,False,False,2025-04-08 11:49:00
user_5316,mobile,Mumbai,organic_search,True,False,False,False,2025-05-10 09:55:00
user_5317,tablet,Delhi,organic_search,True,True,False,False,2025-05-23 07:33:00
user_5318,mobile,Kolkata,organic_search,True,True,False,False,2025-04-04 10:44:00
user_5319,desktop,Hyderabad,paid_ads,True,True,False,False,2025-05-09 16:06:00
user_5320,mobile,Kolkata,organic_search,True,True,False,False,2025-03-07 11:57:00
user_5321,mobile,Chennai,organic_search,True,True,False,False,2025-04-22 22:39:00
user_5322,mobile,Mumbai,paid_ads,True,False,False,False,2025-05-02 08:05:00
user_5323,tablet,Pune,paid_ads,True,False,False,False,2025-03-27 04:53:00
user_5324,mobile,Delhi,social_media,True,True,False,False,2025-05-06 07:19:00
user_5325,desktop,Hyderabad,social_media,True,True,False,False,2025-05-10 06:07:00
user_5326,mobile,Hyderabad,organic_search,True,True,True,False,2025-04-17 23:52:00
user_5327,mobile,Mumbai,organic_search,True,False,False,False,2025-03-19 01:15:00
user_5328,mobile,Jaipur,organic_search,True,False,False,False,2025-05-29 14:41:00
user_5329,mobile,Bangalore,paid_ads,True,False,False,False,2025-04-28 03:01:00
user_5330,mobile,Mumbai,organic_search,True,True,True,False,2025-05-03 01:17:00
user_5331,mobile,Ahmedabad,social_media,True,True,False,False,2025-04-05 18:24:00
user_5332,mobile,Hyderabad,organic_search,True,True,False,False,2025-04-08 02:03:00
user_5333,mobile,Chennai,direct,True,False,False,False,2025-04-05 19:24:00
user_5334,tablet,Bangalore,paid_ads,True,True,False,False,2025-05-03 00:55:00
user_5335,tablet,Pune,paid_ads,True,False,False,False,2025-04-18 12:28:00
user_5336,mobile,Mumbai,email,True,False,False,False,2025-03-06 07:13:00
user_5337,desktop,Delhi,social_media,True,False,False,False,2025-04-18 05:42:00
user_5338,tablet,Bangalore,social_media,True,True,False,False,2025-04-25 17:03:00
user_5339,mobile,Mumbai,direct,True,False,False,False,2025-05-24 09:02:00
user_5340,desktop,Chennai,paid_ads,True,True,False,False,2025-05-09 11:59:00
user_5341,tablet,Bangalore,email,True,False,False,False,2025-03-04 19:48:00
user_5342,mobile,Delhi,paid_ads,True,True,False,False,2025-04-13 08:51:00
user_5343,mobile,Mumbai,email,True,True,False,False,2025-05-15 06:48:00
user_5344,tablet,Chennai,organic_search,True,True,False,False,2025-03-04 10:46:00
user_5345,mobile,Pune,organic_search,True,False,False,False,2025-05-19 13:55:00
user_5346,mobile,Bangalore,social_media,True,True,False,False,2025-04-24 23:59:00
user_5347,mobile,Hyderabad,organic_search,True,True,False,False,2025-03-08 03:35:00
user_5348,mobile,Delhi,organic_search,True,True,True,False,2025-04-19 23:59:00
user_5349,desktop,Hyderabad,paid_ads,True,True,False,False,2025-05-26 09:54:00
user_5350,desktop,Mumbai,social_media,True,False,False,False,2025-05-08 14:27:00
user_5351,tablet,Bangalore,direct,True,True,False,False,2025-05-13 23:36:00
user_5352,mobile,Hyderabad,social_media,True,False,False,False,2025-05-06 08:10:00
user_5353,mobile,Ahmedabad,email,True,False,False,False,2025-04-18 14:47:00
user_5354,mobile,Bangalore,paid_ads,True,False,False,False,2025-03-31 04:58:00
user_5355,mobile,Kolkata,organic_search,True,True,True,True,2025-03-02 08:51:00
user_5356,mobile,Hyderabad,organic_search,True,True,True,True,2025-05-27 08:05:00
user_5357,tablet,Ahmedabad,social_media,True,False,False,False,2025-04-01 17:18:00
user_5358,desktop,Bangalore,paid_ads,True,False,False,False,2025-04-13 18:25:00
user_5359,mobile,Delhi,organic_search,True,True,True,True,2025-03-05 19:17:00
user_5360,desktop,Pune,paid_ads,True,False,False,False,2025-04-16 08:42:00
user_5361,mobile,Mumbai,social_media,True,False,False,False,2025-04-02 20:51:00
user_5362,mobile,Mumbai,paid_ads,True,True,False,False,2025-05-17 00:07:00
user_5363,desktop,Mumbai,email,True,False,False,False,2025-04-09 18:42:00
user_5364,mobile,Pune,social_media,True,True,False,False,2025-04-11 08:54:00
user_5365,tablet,Mumbai,social_media,True,True,True,False,2025-03-23 14:29:00
user_5366,desktop,Pune,referral,True,True,False,False,2025-03-03 14:00:00
user_5367,mobile,Bangalore,organic_search,True,True,False,False,2025-04-29 01:22:00
user_5368,desktop,Mumbai,social_media,True,True,False,False,2025-05-01 20:54:00
user_5369,mobile,Bangalore,direct,True,False,False,False,2025-05-11 06:26:00
user_5370,mobile,Mumbai,social_media,True,False,False,False,2025-03-08 18:05:00
user_5371,mobile,Hyderabad,email,True,False,False,False,2025-04-05 19:35:00
user_5372,mobile,Chennai,paid_ads,True,False,False,False,2025-04-10 02:28:00
user_5373,desktop,Bangalore,social_media,True,True,True,False,2025-03-24 08:49:00
user_5374,mobile,Mumbai,organic_search,True,True,False,False,2025-04-05 08:55:00
user_5375,desktop,Chennai,referral,True,False,False,False,2025-05-03 04:14:00
user_5376,desktop,Pune,email,True,False,False,False,2025-05-20 05:09:00
user_5377,mobile,Chennai,direct,True,True,False,False,2025-05-19 20:03:00
user_5378,desktop,Kolkata,social_media,True,False,False,False,2025-03-30 03:41:00
user_5379,mobile,Delhi,organic_search,True,True,False,False,2025-03-05 05:43:00
user_5380,mobile,Pune,organic_search,True,False,False,False,2025-05-04 14:37:00
user_5381,mobile,Delhi,direct,True,False,False,False,2025-04-10 01:35:00
user_5382,mobile,Mumbai,paid_ads,True,True,False,False,2025-03-30 01:45:00
user_5383,mobile,Pune,organic_search,True,True,True,True,2025-04-03 08:01:00
user_5384,desktop,Ahmedabad,social_media,True,False,False,False,2025-05-26 11:34:00
user_5385,mobile,Chennai,paid_ads,True,True,True,False,2025-03-06 19:15:00
user_5386,mobile,Delhi,social_media,True,True,False,False,2025-04-14 03:04:00
user_5387,tablet,Delhi,paid_ads,True,True,True,False,2025-05-04 14:07:00
user_5388,desktop,Bangalore,social_media,True,False,False,False,2025-05-05 02:15:00
user_5389,desktop,Pune,direct,True,False,False,False,2025-03-27 10:36:00
user_5390,mobile,Mumbai,organic_search,True,False,False,False,2025-04-17 21:26:00
user_5391,desktop,Kolkata,paid_ads,True,False,False,False,2025-03-10 20:27:00
user_5392,desktop,Delhi,paid_ads,True,False,False,False,2025-04-06 04:01:00
user_5393,desktop,Kolkata,referral,True,True,False,False,2025-04-11 19:50:00
user_5394,desktop,Ahmedabad,paid_ads,True,False,False,False,2025-04-16 10:26:00
user_5395,mobile,Bangalore,paid_ads,True,True,True,False,2025-05-23 11:30:00
user_5396,mobile,Delhi,social_media,True,True,False,False,2025-04-07 19:01:00
user_5397,mobile,Kolkata,paid_ads,True,False,False,False,2025-03-21 11:02:00
user_5398,mobile,Bangalore,referral,True,True,False,False,2025-04-07 04:58:00
user_5399,desktop,Chennai,direct,True,False,False,False,2025-05-15 00:06:00
user_5400,mobile,Hyderabad,paid_ads,True,True,True,True,2025-05-17 06:51:00
user_5401,tablet,Mumbai,social_media,True,False,False,False,2025-04-10 16:45:00
user_5402,tablet,Pune,organic_search,True,True,True,True,2025-05-05 18:45:00
user_5403,mobile,Mumbai,social_media,True,True,True,True,2025-04-14 06:24:00
user_5404,mobile,Ahmedabad,social_media,True,True,True,False,2025-05-14 01:42:00
user_5405,desktop,Delhi,paid_ads,True,True,False,False,2025-03-20 12:48:00
user_5406,tablet,Chennai,organic_search,True,True,False,False,2025-05-23 02:04:00
user_5407,mobile,Delhi,direct,True,False,False,False,2025-03-29 18:32:00
user_5408,mobile,Delhi,paid_ads,True,False,False,False,2025-05-13 20:35:00
user_5409,mobile,Delhi,social_media,True,True,True,True,2025-04-23 17:46:00
user_5410,desktop,Chennai,organic_search,True,True,False,False,2025-03-16 16:51:00
user_5411,mobile,Hyderabad,paid_ads,True,True,False,False,2025-03-07 19:30:00
user_5412,desktop,Pune,email,True,True,False,False,2025-05-24 16:33:00
user_5413,mobile,Delhi,paid_ads,True,False,False,False,2025-04-26 10:17:00
user_5414,mobile,Chennai,social_media,True,True,False,False,2025-03-25 18:18:00
user_5415,mobile,Kolkata,organic_search,True,False,False,False,2025-04-01 10:15:00
user_5416,mobile,Mumbai,paid_ads,True,True,True,True,2025-04-16 07:29:00
user_5417,mobile,Bangalore,direct,True,False,False,False,2025-04-10 23:07:00
user_5418,mobile,Bangalore,social_media,True,False,False,False,2025-05-28 07:28:00
user_5419,mobile,Delhi,direct,True,True,False,False,2025-04-22 11:05:00
user_5420,mobile,Delhi,direct,True,False,False,False,2025-04-15 17:32:00
user_5421,mobile,Chennai,direct,True,False,False,False,2025-03-10 11:41:00
user_5422,tablet,Delhi,direct,True,False,False,False,2025-05-01 19:14:00
user_5423,mobile,Chennai,organic_search,True,True,True,False,2025-04-27 13:14:00
user_5424,mobile,Ahmedabad,direct,True,False,False,False,2025-05-12 04:59:00
user_5425,desktop,Hyderabad,organic_search,True,False,False,False,2025-05-08 07:49:00
user_5426,tablet,Hyderabad,organic_search,True,True,True,False,2025-04-22 21:37:00
user_5427,mobile,Mumbai,organic_search,True,True,True,True,2025-05-25 04:38:00
user_5428,desktop,Pune,paid_ads,True,True,True,False,2025-04-03 09:21:00
user_5429,desktop,Delhi,social_media,True,True,True,True,2025-04-10 03:05:00
user_5430,desktop,Hyderabad,paid_ads,True,False,False,False,2025-04-22 13:32:00
user_5431,mobile,Jaipur,organic_search,True,True,False,False,2025-03-19 18:31:00
user_5432,desktop,Hyderabad,paid_ads,True,False,False,False,2025-05-20 06:57:00
user_5433,mobile,Chennai,paid_ads,True,True,False,False,2025-03-24 14:00:00
user_5434,desktop,Bangalore,email,True,True,False,False,2025-03-22 03:26:00
user_5435,desktop,Mumbai,organic_search,True,False,False,False,2025-04-03 17:45:00
user_5436,mobile,Kolkata,organic_search,True,True,True,False,2025-04-30 23:06:00
user_5437,desktop,Mumbai,organic_search,True,False,False,False,2025-03-17 01:53:00
user_5438,mobile,Chennai,paid_ads,True,False,False,False,2025-04-25 00:44:00
user_5439,desktop,Mumbai,social_media,True,False,False,False,2025-03-22 02:08:00
user_5440,mobile,Pune,paid_ads,True,False,False,False,2025-05-05 16:58:00
user_5441,mobile,Mumbai,paid_ads,True,False,False,False,2025-04-19 13:22:00
user_5442,mobile,Bangalore,paid_ads,True,False,False,False,2025-03-17 12:44:00
user_5443,tablet,Hyderabad,paid_ads,True,True,False,False,2025-05-11 07:45:00
user_5444,mobile,Bangalore,referral,True,False,False,False,2025-04-07 03:21:00
user_5445,mobile,Delhi,organic_search,True,False,False,False,2025-04-13 18:38:00
user_5446,mobile,Bangalore,email,True,False,False,False,2025-05-18 03:46:00
user_5447,desktop,Delhi,social_media,True,True,True,True,2025-03-06 02:47:00
user_5448,mobile,Bangalore,organic_search,True,False,False,False,2025-04-15 14:58:00
user_5449,mobile,Delhi,referral,True,False,False,False,2025-04-22 20:28:00
user_5450,mobile,Hyderabad,email,True,True,True,False,2025-04-25 09:48:00
user_5451,mobile,Delhi,social_media,True,False,False,False,2025-05-01 22:08:00
user_5452,mobile,Indore,paid_ads,True,False,False,False,2025-03-24 23:49:00
user_5453,mobile,Bangalore,social_media,True,False,False,False,2025-05-15 16:05:00
user_5454,desktop,Mumbai,organic_search,True,True,False,False,2025-03-20 00:37:00
user_5455,mobile,Bangalore,organic_search,True,True,False,False,2025-05-15 11:43:00
user_5456,mobile,Pune,email,True,False,False,False,2025-05-23 14:24:00
user_5457,mobile,Mumbai,direct,True,False,False,False,2025-04-11 14:11:00
user_5458,tablet,Chennai,organic_search,True,True,False,False,2025-05-05 23:37:00
user_5459,tablet,Hyderabad,email,True,True,False,False,2025-04-05 03:14:00
user_5460,desktop,Mumbai,social_media,True,True,False,False,2025-04-08 15:21:00
user_5461,mobile,Kolkata,organic_search,True,True,True,False,2025-03-07 18:33:00
user_5462,mobile,Delhi,paid_ads,True,False,False,False,2025-05-07 18:32:00
user_5463,mobile,Delhi,paid_ads,True,False,False,False,2025-04-24 09:20:00
user_5464,mobile,Kolkata,email,True,False,False,False,2025-04-19 10:48:00
user_5465,mobile,Hyderabad,email,True,False,False,False,2025-03-23 04:02:00
user_5466,desktop,Pune,organic_search,True,False,False,False,2025-03-27 13:33:00
user_5467,desktop,Hyderabad,social_media,True,True,True,True,2025-04-05 18:56:00
user_5468,desktop,Chennai,email,True,False,False,False,2025-05-18 10:06:00
user_5469,mobile,Pune,email,True,True,False,False,2025-04-14 09:10:00
user_5470,desktop,Mumbai,organic_search,True,False,False,False,2025-03-16 09:17:00
user_5471,mobile,Kolkata,paid_ads,True,True,False,False,2025-05-02 14:14:00
user_5472,mobile,Hyderabad,direct,True,True,True,True,2025-03-22 09:58:00
user_5473,desktop,Mumbai,paid_ads,True,True,False,False,2025-04-03 19:48:00
user_5474,mobile,Bangalore,paid_ads,True,False,False,False,2025-03-14 07:42:00
user_5475,mobile,Mumbai,email,True,True,False,False,2025-04-05 04:06:00
user_5476,mobile,Chennai,organic_search,True,True,False,False,2025-03-27 17:53:00
user_5477,desktop,Hyderabad,direct,True,False,False,False,2025-05-05 05:01:00
user_5478,desktop,Jaipur,paid_ads,True,False,False,False,2025-05-16 01:57:00
user_5479,mobile,Mumbai,organic_search,True,True,False,False,2025-05-09 17:51:00
user_5480,desktop,Hyderabad,organic_search,True,True,False,False,2025-03-25 00:31:00
user_5481,mobile,Delhi,organic_search,True,True,False,False,2025-03-04 11:13:00
user_5482,mobile,Hyderabad,organic_search,True,False,False,False,2025-04-06 18:27:00
user_5483,desktop,Chennai,social_media,True,False,False,False,2025-04-26 16:08:00
user_5484,desktop,Chennai,organic_search,True,True,True,True,2025-04-28 09:58:00
user_5485,tablet,Kolkata,direct,True,False,False,False,2025-03-15 22:45:00
user_5486,mobile,Pune,paid_ads,True,True,False,False,2025-03-16 14:56:00
user_5487,desktop,Mumbai,paid_ads,True,True,False,False,2025-04-25 15:16:00
user_5488,desktop,Delhi,paid_ads,True,False,False,False,2025-03-12 04:17:00
user_5489,tablet,Chennai,social_media,True,True,False,False,2025-05-25 03:22:00
user_5490,mobile,Bangalore,paid_ads,True,False,False,False,2025-03-11 23:50:00
user_5491,desktop,Mumbai,organic_search,True,False,False,False,2025-03-29 23:04:00
user_5492,desktop,Hyderabad,direct,True,True,False,False,2025-04-11 05:32:00
user_5493,mobile,Bangalore,paid_ads,True,True,False,False,2025-04-12 08:29:00
user_5494,mobile,Bangalore,organic_search,True,False,False,False,2025-05-20 23:32:00
user_5495,mobile,Kolkata,paid_ads,True,False,False,False,2025-05-26 02:45:00
user_5496,desktop,Bangalore,social_media,True,True,False,False,2025-05-28 10:57:00
user_5497,desktop,Mumbai,organic_search,True,True,True,False,2025-03-05 13:06:00
user_5498,desktop,Mumbai,email,True,True,False,False,2025-05-30 16:20:00
user_5499,desktop,Pune,social_media,True,False,False,False,2025-03-25 17:42:00
user_5500,mobile,Jaipur,social_media,True,True,False,False,2025-05-20 01:40:00
user_5501,mobile,Chennai,paid_ads,True,True,False,False,2025-05-20 00:15:00
user_5502,mobile,Delhi,referral,True,False,False,False,2025-03-18 18:24:00
user_5503,mobile,Ahmedabad,organic_search,True,True,False,False,2025-03-29 21:12:00
user_5504,mobile,Chennai,social_media,True,True,True,True,2025-04-03 15:09:00
user_5505,mobile,Pune,paid_ads,True,False,False,False,2025-05-02 05:46:00
user_5506,mobile,Kolkata,social_media,True,False,False,False,2025-05-03 09:08:00
user_5507,mobile,Delhi,organic_search,True,True,True,True,2025-03-26 20:56:00
user_5508,mobile,Bangalore,organic_search,True,True,True,False,2025-03-12 16:54:00
user_5509,mobile,Mumbai,email,True,True,False,False,2025-03-28 00:27:00
user_5510,mobile,Delhi,paid_ads,True,True,False,False,2025-03-09 15:35:00
user_5511,tablet,Kolkata,paid_ads,True,False,False,False,2025-05-18 06:45:00
user_5512,desktop,Pune,social_media,True,False,False,False,2025-03-23 01:26:00
user_5513,desktop,Chennai,social_media,True,False,False,False,2025-05-28 08:39:00
user_5514,mobile,Bangalore,organic_search,True,False,False,False,2025-04-18 20:37:00
user_5515,desktop,Mumbai,organic_search,True,False,False,False,2025-03-31 20:22:00
user_5516,desktop,Mumbai,referral,True,False,False,False,2025-05-01 16:42:00
user_5517,desktop,Delhi,social_media,True,False,False,False,2025-03-24 09:53:00
user_5518,mobile,Bangalore,paid_ads,True,True,True,False,2025-03-30 09:42:00
user_5519,desktop,Hyderabad,email,True,False,False,False,2025-05-02 15:50:00
user_5520,desktop,Mumbai,paid_ads,True,True,False,False,2025-05-20 12:38:00
user_5521,desktop,Indore,organic_search,True,True,True,False,2025-04-15 17:30:00
user_5522,desktop,Delhi,organic_search,True,False,False,False,2025-04-07 03:14:00
user_5523,mobile,Pune,paid_ads,True,True,False,False,2025-03-15 09:26:00
user_5524,mobile,Hyderabad,direct,True,False,False,False,2025-04-27 10:15:00
user_5525,mobile,Mumbai,organic_search,True,False,False,False,2025-05-24 13:07:00
user_5526,desktop,Kolkata,organic_search,True,False,False,False,2025-03-23 14:20:00
user_5527,mobile,Chennai,direct,True,False,False,False,2025-05-24 03:22:00
user_5528,mobile,Bangalore,organic_search,True,True,False,False,2025-05-29 12:45:00
user_5529,mobile,Bangalore,social_media,True,True,True,False,2025-03-17 15:53:00
user_5530,mobile,Mumbai,organic_search,True,False,False,False,2025-05-02 19:26:00
user_5531,mobile,Chennai,social_media,True,True,False,False,2025-05-27 07:01:00
user_5532,desktop,Ahmedabad,paid_ads,True,False,False,False,2025-04-07 08:32:00
user_5533,desktop,Mumbai,organic_search,True,True,False,False,2025-03-28 13:03:00
user_5534,mobile,Delhi,social_media,True,True,False,False,2025-05-11 10:16:00
user_5535,mobile,Ahmedabad,social_media,True,True,True,False,2025-05-26 10:26:00
user_5536,mobile,Delhi,social_media,True,False,False,False,2025-04-20 14:27:00
user_5537,desktop,Chennai,social_media,True,True,False,False,2025-04-21 08:58:00
user_5538,mobile,Hyderabad,paid_ads,True,True,False,False,2025-03-07 08:31:00
user_5539,mobile,Hyderabad,paid_ads,True,True,False,False,2025-03-29 10:40:00
user_5540,mobile,Bangalore,social_media,True,True,False,False,2025-03-06 09:28:00
user_5541,desktop,Delhi,social_media,True,True,True,False,2025-04-22 07:36:00
user_5542,desktop,Mumbai,social_media,True,True,False,False,2025-03-22 17:13:00
user_5543,desktop,Chennai,social_media,True,False,False,False,2025-05-20 03:39:00
user_5544,desktop,Chennai,organic_search,True,True,True,True,2025-05-18 10:08:00
user_5545,mobile,Chennai,organic_search,True,True,True,True,2025-05-17 17:01:00
user_5546,mobile,Hyderabad,organic_search,True,False,False,False,2025-03-03 12:05:00
user_5547,mobile,Delhi,direct,True,True,False,False,2025-05-30 10:58:00
user_5548,mobile,Mumbai,email,True,False,False,False,2025-04-15 17:04:00
user_5549,mobile,Kolkata,social_media,True,True,False,False,2025-05-23 01:33:00
user_5550,mobile,Bangalore,organic_search,True,True,True,False,2025-03-27 11:34:00
user_5551,mobile,Delhi,organic_search,True,True,False,False,2025-03-26 05:53:00
user_5552,tablet,Mumbai,direct,True,False,False,False,2025-05-08 12:55:00
user_5553,desktop,Mumbai,direct,True,False,False,False,2025-03-30 09:51:00
user_5554,desktop,Delhi,organic_search,True,True,False,False,2025-03-21 11:21:00
user_5555,desktop,Kolkata,email,True,False,False,False,2025-04-22 06:35:00
user_5556,mobile,Ahmedabad,paid_ads,True,True,False,False,2025-04-01 00:02:00
user_5557,desktop,Pune,paid_ads,True,True,False,False,2025-03-03 16:06:00
user_5558,mobile,Ahmedabad,social_media,True,False,False,False,2025-05-04 12:50:00
user_5559,desktop,Ahmedabad,social_media,True,False,False,False,2025-05-02 01:10:00
user_5560,mobile,Bangalore,email,True,True,False,False,2025-04-06 09:01:00
user_5561,tablet,Delhi,organic_search,True,True,False,False,2025-03-30 20:49:00
user_5562,mobile,Kolkata,paid_ads,True,False,False,False,2025-05-28 07:02:00
user_5563,mobile,Delhi,paid_ads,True,False,False,False,2025-04-04 23:07:00
user_5564,tablet,Delhi,paid_ads,True,True,False,False,2025-04-18 20:25:00
user_5565,mobile,Delhi,paid_ads,True,False,False,False,2025-03-17 23:56:00
user_5566,desktop,Bangalore,organic_search,True,True,False,False,2025-04-04 02:04:00
user_5567,desktop,Delhi,paid_ads,True,False,False,False,2025-03-10 16:46:00
user_5568,desktop,Mumbai,paid_ads,True,False,False,False,2025-05-30 23:26:00
user_5569,tablet,Bangalore,social_media,True,False,False,False,2025-03-03 00:47:00
user_5570,tablet,Pune,social_media,True,False,False,False,2025-05-09 19:58:00
user_5571,mobile,Hyderabad,social_media,True,True,False,False,2025-03-20 03:47:00
user_5572,desktop,Pune,organic_search,True,True,False,False,2025-05-15 12:12:00
user_5573,desktop,Mumbai,paid_ads,True,False,False,False,2025-05-17 09:50:00
user_5574,desktop,Mumbai,organic_search,True,True,True,False,2025-04-11 13:32:00
